name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Otto Porter","Washington Wizards",2016-03-11,2015,,1610612764,400828856,2,3,35,1,"Layup Shot","2PT Field Goal",2,"Utah Jazz",27,3,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-12-07,2015,3059319,1610612750,400828198,2,1,02,0,"Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-17,-1,1,1.40,"Johnson, Wesley",0.70,14.60
"Lance Stephenson","Memphis Grizzlies",2016-02-29,2015,4244,1610612763,400828775,1,0,54,0,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",-1,19,0,0.00,,0.00,0.00
"Tiago Splitter","Atlanta Hawks",2015-12-16,2015,3233,1610612737,400828263,3,5,30,1,"Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",14,2,0,0.70,"Okafor, Jahlil",2.50,16.90
"Donald Sloan","Brooklyn Nets",2016-03-11,2015,4303,1610612751,400828851,1,9,34,0,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-20,2,0,0.00,,0.00,0.00
"Luis Scola","Toronto Raptors",2016-02-28,2015,1781,1610612761,400828766,1,2,21,0,"Layup Shot","2PT Field Goal",1,"Detroit Pistons",9,11,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2015-12-20,2015,3136195,1610612750,400828290,3,7,11,1,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",15,7,0,1.10,"Young, Thaddeus",1.10,9.00
"Elfrid Payton","Orlando Magic",2015-12-18,2015,2583639,1610612753,400828274,3,10,19,1,"Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-17,7,0,1.00,"Lillard, Damian",1.60,11.20
"Tony Wroten","Philadelphia 76ers",2015-12-20,2015,6630,1610612755,400828292,1,0,42,1,"Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-29,7,6,5.20,"Dellavedova, Matthew",2.50,18.80
"Luis Scola","Toronto Raptors",2015-12-18,2015,1781,1610612761,400828277,1,11,33,1,"Layup Shot","2PT Field Goal",1,"Miami Heat",14,8,0,1.50,"Dragic, Goran",2.20,22.30
"Hollis Thompson","Philadelphia 76ers",2015-12-20,2015,6634,1610612755,400828292,4,8,25,0,"Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-22,11,1,1.80,"Thompson, Tristan",2.60,14.40
"KarlAnthony Towns","Minnesota Timberwolves",2015-12-16,2015,3136195,1610612750,400828262,4,0,11,1,"Layup Shot","2PT Field Goal",1,"New York Knicks",-4,13,0,2.90,"Porzingis, Kristaps",1.10,0.00
"Isaiah Thomas","Boston Celtics",2016-03-05,2015,6472,1610612738,400828809,2,1,02,0,"Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-1,11,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-12-16,2015,3059319,1610612750,400828262,2,1,37,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",0,26,6,5.80,"Porzingis, Kristaps",1.90,0.00
"Jeff Teague","Atlanta Hawks",2016-01-07,2015,4015,1610612737,400828423,2,3,50,0,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",27,2,4,3.90,"Smith, Ish",4.50,19.60
"Luis Scola","Toronto Raptors",2015-12-18,2015,1781,1610612761,400828277,4,10,43,1,"Layup Shot","2PT Field Goal",0,"Miami Heat",4,7,0,0.40,"Winslow, Justise",2.70,0.30
"Tyler Zeller","Boston Celtics",2016-02-09,2015,6631,1610612738,400828673,3,2,51,0,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-20,11,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2015-12-07,2015,2488653,1610612757,400828197,3,6,05,0,"Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-17,8,0,1.50,"Monroe, Greg",3.50,10.70
"Jonas Valanciunas","Toronto Raptors",2016-04-10,2015,6477,1610612761,400829089,3,11,44,0,"Layup Shot","2PT Field Goal",0,"New York Knicks",6,-1,0,0.00,,0.00,0.00
"Tristan Thompson","Cleveland Cavaliers",2016-01-06,2015,6474,1610612739,400828414,1,2,46,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",14,0,0,0.80,"Gortat, Marcin",0.30,14.50
"Rajon Rondo","Sacramento Kings",2016-02-29,2015,3026,1610612758,400828776,2,5,08,1,"Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-20,8,0,0.00,,0.00,0.00
"Dion Waiters","Oklahoma City Thunder",2016-01-26,2015,6628,1610612760,400828566,2,8,38,1,"Layup Shot","2PT Field Goal",1,"New York Knicks",14,-1,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-02-29,2015,1017,1610612763,400828775,4,4,01,1,"Layup Shot","2PT Field Goal",0,"Denver Nuggets",-7,7,0,0.00,,0.00,0.00
"Mirza Teletovic","Phoenix Suns",2015-12-16,2015,4385,1610612756,400828268,4,7,17,1,"Layup Shot","2PT Field Goal",1,"Golden State Warriors",17,8,0,0.60,"Iguodala, Andre",2.90,5.20
"Nikola Vucevic","Orlando Magic",2015-12-28,2015,6478,1610612753,400828347,1,2,38,1,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-1,13,3,6.10,"Davis, Anthony",1.60,0.90
"Klay Thompson","Golden State Warriors",2016-02-10,2015,6475,1610612744,400828686,4,2,43,0,"Layup Shot","2PT Field Goal",1,"Phoenix Suns",19,-1,0,0.00,,0.00,0.00
"Thaddeus Young","Brooklyn Nets",2015-12-20,2015,3244,1610612751,400828290,4,2,49,1,"Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",20,11,1,1.40,"Towns, Karl-Anthony",2.90,11.50
"Amare Stoudemire","Miami Heat",2016-02-28,2015,1727,1610612748,400828770,1,5,50,1,"Layup Shot","2PT Field Goal",1,"New York Knicks",9,11,0,0.00,,0.00,0.00
"Thaddeus Young","Brooklyn Nets",2016-02-29,2015,3244,1610612751,400828777,1,8,32,0,"Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-16,18,0,0.00,,0.00,0.00
"PJ Tucker","Phoenix Suns",2016-01-17,2015,3033,1610612756,400828497,2,3,22,0,"Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",20,13,2,3.40,"Wiggins, Andrew",3.50,7.10
"Jabari Parker","Milwaukee Bucks",2015-12-20,2015,3056600,1610612749,400828293,2,2,10,0,"Layup Shot","2PT Field Goal",2,"Phoenix Suns",-19,18,1,1.40,"Teletovic, Mirza",1.60,14.00
"Jabari Parker","Milwaukee Bucks",2016-01-02,2015,3056600,1610612749,400828387,2,5,26,1,"Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-2,-1,0,1.90,"Bjelica, Nemanja",1.20,16.10
"Hassan Whiteside","Miami Heat",2015-12-20,2015,4262,1610612748,400828291,1,5,42,1,"Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-19,8,0,0.00,,0.00,0.00
"Tony Parker","San Antonio Spurs",2015-12-07,2015,1015,1610612759,400828192,1,6,46,0,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",25,3,5,5.10,"Grant, Jerami",3.50,17.80
"Hassan Whiteside","Miami Heat",2015-12-20,2015,4262,1610612748,400828291,3,10,19,1,"Layup Shot","2PT Field Goal",3,"Portland Trail Blazers",-38,7,0,0.00,,0.00,0.00
"Nik Stauskas","Philadelphia 76ers",2015-12-07,2015,2991042,1610612755,400828192,4,6,08,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",9,21,7,6.40,"Bonner, Matt",2.90,3.80
"Hassan Whiteside","Miami Heat",2015-12-20,2015,4262,1610612748,400828291,3,3,17,1,"Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,16,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-12-18,2015,3059319,1610612750,400828279,2,1,05,1,"Layup Shot","2PT Field Goal",1,"Sacramento Kings",19,3,0,0.10,"Casspi, Omri",5.20,6.70
"Thaddeus Young","Brooklyn Nets",2016-02-03,2015,3244,1610612751,400828625,4,11,14,0,"Layup Shot","2PT Field Goal",2,"Indiana Pacers",-24,-10,0,0.00,,0.00,0.00
"Jameer Nelson","Denver Nuggets",2015-12-18,2015,2439,1610612743,400828282,2,0,32,1,"Layup Shot","2PT Field Goal",1,"Utah Jazz",17,2,1,2.70,"Favors, Derrick",0.00,21.90
"Luis Scola","Toronto Raptors",2015-12-20,2015,1781,1610612761,400828295,3,0,26,1,"Layup Shot","2PT Field Goal",2,"Sacramento Kings",-17,11,0,2.00,"Koufos, Kosta",1.50,24.00
"Raul Neto","Utah Jazz",2015-12-16,2015,2968361,1610612762,400828267,4,9,45,1,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",24,3,6,5.30,"Cole, Norris",3.80,0.00
"Kristaps Porzingis","New York Knicks",2016-03-20,2015,3102531,1610612752,400828929,2,3,12,0,"Layup Shot","2PT Field Goal",2,"Sacramento Kings",20,-6,0,0.00,,0.00,0.00
"Andre Roberson","Oklahoma City Thunder",2015-12-16,2015,2530596,1610612760,400828265,1,6,19,1,"Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,3,0,0.70,"Plumlee, Mason",3.80,11.90
"Ramon Sessions","Washington Wizards",2016-04-10,2015,3231,1610612764,400829081,3,9,06,0,"Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-4,26,0,0.00,,0.00,0.00
"Marvin Williams","Charlotte Hornets",2016-01-16,2015,2797,1610612766,400828490,1,6,29,0,"Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-7,3,0,0.70,"Antetokounmpo, Giannis",2.70,15.60
"Chris Paul","Los Angeles Clippers",2016-02-29,2015,2779,1610612746,400828777,3,4,10,0,"Layup Shot","2PT Field Goal",2,"Brooklyn Nets",10,21,0,0.00,,0.00,0.00
"Luis Scola","Toronto Raptors",2015-12-18,2015,1781,1610612761,400828277,4,11,23,1,"Layup Shot","2PT Field Goal",1,"Miami Heat",-9,11,0,0.80,"Bosh, Chris",2.80,8.70
"Jeff Teague","Atlanta Hawks",2015-12-20,2015,4015,1610612737,400828294,2,3,11,1,"Layup Shot","2PT Field Goal",2,"Orlando Magic",19,7,9,7.30,"Vucevic, Nikola",2.50,17.10
"Tristan Thompson","Cleveland Cavaliers",2016-03-29,2015,6474,1610612739,400828998,2,9,08,0,"Layup Shot","2PT Field Goal",1,"Houston Rockets",-14,2,0,0.00,,0.00,0.00
"David West","San Antonio Spurs",2016-04-10,2015,2177,1610612759,400829088,3,7,37,0,"Layup Shot","2PT Field Goal",1,"Golden State Warriors",-9,-5,0,0.00,,0.00,0.00
"David West","San Antonio Spurs",2015-12-09,2015,2177,1610612759,400828210,1,5,18,1,"Layup Shot","2PT Field Goal",2,"Toronto Raptors",-24,7,0,1.20,"Biyombo, Bismack",1.20,10.60
"Victor Oladipo","Orlando Magic",2015-12-20,2015,2527963,1610612753,400828294,4,11,43,0,"Layup Shot","2PT Field Goal",1,"Atlanta Hawks",9,13,0,0.80,"Schroder, Dennis",0.90,17.50
"Cody Zeller","Charlotte Hornets",2015-12-16,2015,2579258,1610612766,400828259,3,5,40,1,"Layup Shot","2PT Field Goal",1,"Orlando Magic",6,13,0,1.00,"Harris, Tobias",2.20,16.60
"Klay Thompson","Golden State Warriors",2016-03-25,2015,6475,1610612744,400828967,1,11,07,0,"Layup Shot","2PT Field Goal",2,"Dallas Mavericks",17,11,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2015-12-16,2015,2583639,1610612753,400828259,1,8,51,1,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,2,0,0.60,"Walker, Kemba",0.80,10.40
"Ish Smith","Philadelphia 76ers",2016-02-29,2015,4305,1610612755,400828772,3,3,15,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",10,-5,0,0.00,,0.00,0.00
"Nik Stauskas","Philadelphia 76ers",2016-02-10,2015,2991042,1610612755,400828678,1,10,48,0,"Layup Shot","2PT Field Goal",2,"Sacramento Kings",25,13,0,0.00,,0.00,0.00
"Tony Wroten","Philadelphia 76ers",2015-12-20,2015,6630,1610612755,400828292,2,3,30,0,"Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",12,8,13,10.30,"Thompson, Tristan",1.70,13.30
"Nikola Vucevic","Orlando Magic",2016-02-10,2015,6478,1610612753,400828677,1,2,33,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",9,26,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2015-12-20,2015,6478,1610612753,400828294,3,10,46,1,"Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-7,11,0,0.90,"Bazemore, Kent",2.00,13.10
"Marcus Thornton","Houston Rockets",2016-01-17,2015,4017,1610612745,400828501,4,7,04,0,"Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",19,16,1,1.90,"Kelly, Ryan",5.70,23.20
"Nerlens Noel","Philadelphia 76ers",2016-01-07,2015,2991280,1610612755,400828423,1,5,42,0,"Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-16,3,0,0.00,"Korver, Kyle",2.90,15.60
"PJ Tucker","Phoenix Suns",2016-01-17,2015,3033,1610612756,400828497,2,3,17,0,"Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",25,2,0,1.50,"Garnett, Kevin",1.80,21.30
"Luis Scola","Toronto Raptors",2016-01-08,2015,1781,1610612761,400828427,1,8,31,0,"Layup Shot","2PT Field Goal",0,"Washington Wizards",-4,-1,1,2.00,"Gortat, Marcin",0.30,17.80
"Tony Parker","San Antonio Spurs",2015-12-16,2015,1015,1610612759,400828266,2,3,39,1,"Layup Shot","2PT Field Goal",1,"Washington Wizards",10,7,5,4.20,"Wall, John",3.30,21.00
"Justise Winslow","Miami Heat",2015-12-20,2015,3135047,1610612748,400828291,2,10,28,1,"Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-14,2,0,0.00,,0.00,0.00
"Tony Parker","San Antonio Spurs",2015-12-16,2015,1015,1610612759,400828266,3,10,22,1,"Layup Shot","2PT Field Goal",2,"Washington Wizards",-20,8,0,0.70,"Humphries, Kris",5.70,1.00
"Noah Vonleh","Portland Trail Blazers",2015-12-20,2015,3078284,1610612757,400828291,1,6,48,1,"Layup Shot","2PT Field Goal",2,"Miami Heat",17,13,0,0.00,,0.00,0.00
"Noah Vonleh","Portland Trail Blazers",2015-12-16,2015,3078284,1610612757,400828265,3,4,09,0,"Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",0,29,0,1.00,"Durant, Kevin",4.70,11.20
"Hassan Whiteside","Miami Heat",2016-03-25,2015,4262,1610612748,400828962,3,1,10,1,"Layup Shot","2PT Field Goal",0,"Orlando Magic",-1,7,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2015-12-16,2015,2488653,1610612757,400828265,3,6,06,1,"Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",17,11,0,0.80,"Ibaka, Serge",1.80,3.90
"Tony Parker","San Antonio Spurs",2016-01-27,2015,1015,1610612759,400828576,3,10,38,1,"Layup Shot","2PT Field Goal",0,"Houston Rockets",0,-6,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2015-12-07,2015,3137733,1610612749,400828197,2,8,31,0,"Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-8,4,0,0.10,"Crabbe, Allen",13.00,19.50
"Julius Randle","Los Angeles Lakers",2016-03-06,2015,3064514,1610612747,400828818,2,3,48,0,"Layup Shot","2PT Field Goal",1,"Golden State Warriors",12,-5,0,0.00,,0.00,0.00
"Tayshaun Prince","Minnesota Timberwolves",2015-12-18,2015,1724,1610612750,400828279,1,10,56,1,"Layup Shot","2PT Field Goal",0,"Sacramento Kings",-2,0,0,0.80,"Casspi, Omri",7.70,0.00
"Evan Turner","Boston Celtics",2016-02-09,2015,4239,1610612738,400828673,4,2,11,0,"Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-12,11,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-01-16,2015,4237,1610612764,400828491,1,9,35,0,"Layup Shot","2PT Field Goal",0,"Boston Celtics",-7,-5,4,3.60,"Crowder, Jae",4.40,20.50
"Ramon Sessions","Washington Wizards",2016-02-09,2015,3231,1610612764,400828672,2,9,48,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",25,8,0,0.00,,0.00,0.00
"Andre Roberson","Oklahoma City Thunder",2015-12-16,2015,2530596,1610612760,400828265,3,9,43,1,"Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",20,-6,0,0.50,"Plumlee, Mason",4.40,10.60
"Andrew Wiggins","Minnesota Timberwolves",2015-12-20,2015,3059319,1610612750,400828290,2,4,06,1,"Layup Shot","2PT Field Goal",2,"Brooklyn Nets",25,3,1,1.50,"Lopez, Brook",1.70,19.70
"Dwyane Wade","Miami Heat",2016-01-17,2015,1987,1610612748,400828498,2,8,03,0,"Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-17,11,0,2.00,"Waiters, Dion",2.80,9.90
"Dwyane Wade","Miami Heat",2015-12-20,2015,1987,1610612748,400828291,3,6,39,1,"Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,16,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2015-12-16,2015,2488653,1610612757,400828265,3,7,34,0,"Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-27,-1,0,0.70,"Ibaka, Serge",2.10,8.00
"Hassan Whiteside","Miami Heat",2015-12-20,2015,4262,1610612748,400828291,4,7,50,1,"Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",6,16,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2016-02-28,2015,4262,1610612748,400828770,4,7,31,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",15,16,0,0.00,,0.00,0.00
"Miles Plumlee","Milwaukee Bucks",2016-02-29,2015,6616,1610612749,400828774,3,7,20,0,"Layup Shot","2PT Field Goal",1,"Houston Rockets",-12,15,0,0.00,,0.00,0.00
"Josh Smith","Los Angeles Clippers",2015-12-16,2015,2411,1610612746,400828269,2,11,22,1,"Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",2,7,0,0.90,"Mayo, O.J.",3.60,21.10
"Mason Plumlee","Portland Trail Blazers",2015-12-20,2015,2488653,1610612757,400828291,3,4,20,1,"Layup Shot","2PT Field Goal",2,"Miami Heat",0,26,0,0.00,,0.00,0.00
"Mike Scott","Atlanta Hawks",2015-12-16,2015,6622,1610612737,400828263,4,8,21,1,"Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",-7,2,1,1.20,"Canaan, Isaiah",4.60,15.00
"Mason Plumlee","Portland Trail Blazers",2015-12-20,2015,2488653,1610612757,400828291,4,1,30,1,"Layup Shot","2PT Field Goal",1,"Miami Heat",0,11,0,0.00,,0.00,0.00
"Jabari Parker","Milwaukee Bucks",2015-12-09,2015,3056600,1610612749,400828211,3,11,17,1,"Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",6,11,2,2.80,"Mbah a Moute, Luc",2.10,13.80
"Tony Snell","Chicago Bulls",2016-02-03,2015,2528353,1610612741,400828631,2,6,24,1,"Layup Shot","2PT Field Goal",2,"Sacramento Kings",-24,13,0,0.00,,0.00,0.00
"Paul Pierce","Los Angeles Clippers",2015-12-16,2015,662,1610612746,400828269,2,6,30,1,"Layup Shot","2PT Field Goal",3,"Milwaukee Bucks",15,26,0,1.20,"Henson, John",3.20,2.90
"Isaiah Thomas","Boston Celtics",2016-02-29,2015,6472,1610612738,400828773,2,1,19,0,"Layup Shot","2PT Field Goal",1,"Utah Jazz",12,-1,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2015-12-09,2015,6479,1610612766,400828207,3,0,27,0,"Layup Shot","2PT Field Goal",1,"Miami Heat",9,16,9,7.10,"Winslow, Justise",1.30,17.10
"Dennis Schroder","Atlanta Hawks",2016-01-07,2015,3032979,1610612737,400828423,1,2,53,0,"Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",-2,2,0,0.60,"McConnell, TJ",2.80,12.20
"KarlAnthony Towns","Minnesota Timberwolves",2016-01-17,2015,3136195,1610612750,400828497,3,4,42,0,"Layup Shot","2PT Field Goal",1,"Phoenix Suns",10,11,2,2.80,"Morris, Markieff",1.00,10.60
"Jeff Teague","Atlanta Hawks",2016-01-13,2015,4015,1610612737,400828464,2,5,26,0,"Layup Shot","2PT Field Goal",1,"Charlotte Hornets",10,11,9,8.10,"Hawes, Spencer",2.30,15.00
"Derrick Williams","New York Knicks",2016-01-26,2015,6480,1610612752,400828566,3,0,33,0,"Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-7,11,0,0.00,,0.00,0.00
"Thaddeus Young","Brooklyn Nets",2016-01-13,2015,3244,1610612751,400828466,2,0,25,1,"Layup Shot","2PT Field Goal",1,"New York Knicks",-12,2,0,0.80,"Afflalo, Arron",1.40,19.60
"Dennis Schroder","Atlanta Hawks",2015-12-18,2015,3032979,1610612737,400828276,3,0,00,0,"Layup Shot","2PT Field Goal",1,"Boston Celtics",17,2,3,4.20,"Hunter, RJ",0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-01-13,2015,6472,1610612738,400828467,1,0,48,0,"Layup Shot","2PT Field Goal",1,"Indiana Pacers",-12,-1,2,2.80,"Budinger, Chase",4.10,12.90
"Jahlil Okafor","Philadelphia 76ers",2015-12-16,2015,3135048,1610612755,400828263,2,5,28,1,"Layup Shot","2PT Field Goal",1,"Atlanta Hawks",14,2,0,2.90,"Splitter, Tiago",2.10,10.00
"Zaza Pachulia","Dallas Mavericks",2016-03-06,2015,2016,1610612742,400828820,2,8,33,1,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,11,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2015-12-16,2015,4237,1610612764,400828266,3,6,47,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-24,13,5,4.80,"Green, Danny",0.50,15.30
"Zaza Pachulia","Dallas Mavericks",2016-03-06,2015,2016,1610612742,400828820,1,11,17,0,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",-25,8,0,0.00,,0.00,0.00
"Mirza Teletovic","Phoenix Suns",2016-01-26,2015,4385,1610612756,400828564,2,8,14,1,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",9,21,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2015-12-20,2015,6478,1610612753,400828294,2,7,27,0,"Layup Shot","2PT Field Goal",2,"Atlanta Hawks",20,11,0,1.10,"Horford, Al",2.10,14.00
"Nikola Pekovic","Minnesota Timberwolves",2016-01-06,2015,3453,1610612750,400828417,1,0,56,1,"Layup Shot","2PT Field Goal",3,"Denver Nuggets",32,3,1,1.40,"Foye, Randy",2.70,15.30
"Andrew Wiggins","Minnesota Timberwolves",2016-02-03,2015,3059319,1610612750,400828632,1,3,02,1,"Layup Shot","2PT Field Goal",3,"Los Angeles Clippers",-16,28,0,0.00,,0.00,0.00
"Jeff Withey","Utah Jazz",2015-12-09,2015,2333797,1610612762,400828214,4,2,19,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",9,11,0,1.20,"O'Quinn, Kyle",0.70,23.20
"Andrew Wiggins","Minnesota Timberwolves",2016-03-16,2015,3059319,1610612750,400828895,4,3,44,0,"Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",24,7,0,0.00,,0.00,0.00
"Zaza Pachulia","Dallas Mavericks",2015-12-16,2015,2016,1610612742,400828258,1,4,52,1,"Layup Shot","2PT Field Goal",3,"Indiana Pacers",-29,18,0,1.10,"Mahinmi, Ian",1.30,8.60
"Tristan Thompson","Cleveland Cavaliers",2016-01-08,2015,6474,1610612739,400828430,2,0,52,0,"Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-27,13,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2015-12-16,2015,4262,1610612748,400828260,1,10,39,1,"Layup Shot","2PT Field Goal",2,"Brooklyn Nets",27,8,1,2.30,"Young, Thaddeus",2.70,2.50
"Kostas Papanikolaou","Denver Nuggets",2015-12-20,2015,4195,1610612743,400828296,3,1,10,0,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-11,-1,2,2.50,"Cunningham, Dante",1.20,15.40
"Cody Zeller","Charlotte Hornets",2015-12-07,2015,2579258,1610612766,400828191,3,5,38,1,"Layup Shot","2PT Field Goal",1,"Detroit Pistons",9,7,1,1.60,"Baynes, Aron",2.20,12.50
"Nikola Pekovic","Minnesota Timberwolves",2016-01-13,2015,3453,1610612750,400828468,2,3,50,1,"Layup Shot","2PT Field Goal",2,"Houston Rockets",-20,2,0,1.00,"Capela, Clint",4.30,11.60
"Anthony Tolliver","Detroit Pistons",2015-12-18,2015,3276,1610612765,400828278,4,10,01,0,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",12,7,1,2.10,"Noah, Joakim",3.50,12.10
"Lance Stephenson","Los Angeles Clippers",2016-01-13,2015,4244,1610612746,400828473,2,8,12,1,"Layup Shot","2PT Field Goal",2,"Miami Heat",-7,21,0,0.40,"Udrih, Beno",1.80,7.90
"Ramon Sessions","Washington Wizards",2015-12-16,2015,3231,1610612764,400828266,2,0,57,1,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",20,11,5,4.10,"Parker, Tony",2.10,18.90
"Josh Smith","Houston Rockets",2016-02-29,2015,2411,1610612745,400828774,1,11,01,1,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",0,20,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2015-12-18,2015,4262,1610612748,400828277,2,6,20,1,"Layup Shot","2PT Field Goal",1,"Toronto Raptors",2,18,0,0.60,"Biyombo, Bismack",0.80,23.60
"John Wall","Washington Wizards",2016-03-05,2015,4237,1610612764,400828811,3,0,19,0,"Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,-10,0,0.00,,0.00,0.00
"Kyle OQuinn","New York Knicks",2015-12-16,2015,6615,1610612752,400828262,1,3,45,1,"Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-7,0,0,0.00,"Dieng, Gorgui",1.00,0.00
"Jabari Parker","Milwaukee Bucks",2016-02-09,2015,3056600,1610612749,400828673,2,2,54,0,"Layup Shot","2PT Field Goal",1,"Boston Celtics",-1,16,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-02-10,2015,3133628,1610612754,400828676,1,11,44,1,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,0,0,0.00,,0.00,0.00
"Marcus Thornton","Washington Wizards",2016-04-10,2015,4017,1610612764,400829081,2,9,27,0,"Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,-16,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2015-12-07,2015,2489663,1610612738,400828199,4,1,18,1,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",12,18,0,0.40,"Babbitt, Luke",2.30,12.40
